,Place_ID,Place_Name,User,Review,Star
1564,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Gilang Karl,"tempat paling asik banget buat dipake nongkrong, selain itu service nya bagus banget . pokoknya, buat kalian yg cari tmpat buat nyore~smpe malem di sekitaran tugu, ini tempat paling cocok✨",5
1565,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Ni Made Shinta Adhella,"Cocok buat nongkrong dan ngobrol santai tapi enggak di ruangan terbuka, dan tidak terkesan riuh 🥰 …",5
1566,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,ALVIONITA HISA PUTRI,"Tempatnya nyaman banget buat nongkrong atau sekedar mampir beli kopi karena terjangkau dikawasan wisata, menunya juga enak banget, terutama chrispy chicken Wingsnya. …",5
1567,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Trisca Fariana,"Tempat bersih, cozy, cocok untuk nongkrong. Pelayanan baik dan informatif. Menu banyak pilihan.",5
1568,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Azumi Ashura,Makanan & minumannya enakkk semuaaa😍 Tempatnya juga bikinn nyamann gamau pulang xixi😂✨ …,5
1569,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Donabella A,"Pertama kali nyobain kesini tapi tempatnya asik banget buat nugas, bakal kesini lagi next time✨",5
1570,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Lilis Muchlisoh,"Coffee shop ter pewe, seru bgt sambil liat jalanan2 jogja, strategis bgt, baristanya ramah2🫶🏻 …",5
1571,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Dwiyana Wijaya,Rekomendasi tempat meeting tengah kota dengan banyak pilihan makanan dan tempat yang super cozy,5
1572,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,sa dewi,"service 3/5
orange range 3/5
nyore red blossom 4/5 segarrr …",3
1573,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Alvira Indriani,"recommend buat nongkrong ataupun nugas, tempatnya cozy, pelayanan juga ramah",5
1574,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Magdalena Krisinda,"Makanannya oke, suasana full musik. Asik!",5
1575,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Real Me,Untuk rate harga 30k ke atas sih agak mahal buat kalangan mahasiswa padahal di tengah kota banyak banget yg lbh murah. untuk rasa masakan enak cuma nunggunya lama banget. Untuk suasananya enk.,3
1576,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Teea Namama,"Pesen tahu cabe garam 2x yang satu enak poll ada daun jeruk dan serpihan jeruknya wangi, cabe nya pas, yang satu sedih bawangnya kematengan gada daun jeruknya. Karna expect pertama enak, …",5
1577,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Widya Up,"Tempat nya asik buat nongkrong.
Tapi yg menyebalkan adalah tukang parkir mbl yg pertama sore bapak² yg sdkit tua minta byr dl 10.000 pdhl sblmnya kita byr 5.000 ( tp gpp mungkin weekend)  kita …",4
1578,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,irene mia,"Penataannya oke sih, not bad lah bisa dicoba",5
1579,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,thalia Lia,"Tempat nya asik
Pas waktu itu main kesana bulan puasa jadi dapat free takjil,ada live musik di dekat pintu masuknya.. …",4
1580,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Bagus Valderama,"Tempat cozy, nyaman,menu komplit,pelayanan cepat",5
1581,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,nuzulul arifin,"Tempat ok. Strategis dan cozy interiornya.

Pesan menu Nasi Goreng. 14 menit setelah azan maghrib, makanan baru datang. …",4
1582,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,Nyore Coffee & Space,Sasa Max,Tempatnya bagus . Makananya enak enak bangett love deh .. yang mau cari tempat nongki bisa di sini harganya ramah di kantong ..,5
1583,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Satriya Nurcahya,"Minuman penyegar dan penghilang dahaga. Thai Tea, Brown Sugar, Milk Tea, Fresh Milk, Boba juga ready gaes.",5
1584,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Nur Puji hayati,Minuman kekinian yg selalu menyajikan minuman baru,5
1585,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,KICAU SELALU,Harga terjangkau untuk rasa tidak kalah,5
1586,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Dhany Wijaya,Minumannya mantap mantap nii,5
1587,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Ardy Seno,Mantab,5
1588,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Anung Lastmohikrom,Seger pooolll,5
1589,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,17. Luthfia Hanifah,,5
1590,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,kristantri wahyuni,,5
1591,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Mas Ibas,,4
1592,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Agus Hadi,,5
1593,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,anton septalektron,,5
1594,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Ifah Wahyu,,5
1595,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,Apriliyanto Adi Supatma,,3
1596,ChIJwfr0wE_9ei4R8R-Ct8dhnBY,OM KUGO,anwar setyawan,,5
1597,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Johanes Rumbino,"Tempat nongkrong yang nyaman, ada promo untuk produk tertentu... harga terjangkau dan pelayanan nya ramah... overall okay😀😀 …",5
1598,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,faisal farezi,"Nice place, tidak terlalu ramai seperti di rumah sendiri bisa ngobrol2 dengan teman tanpa kebisingan. Harga standar",4
1599,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Prasetyo Agung,"recomended banget buat nongkrong bareng sahabat,tempatnya nyaman ,asik",5
1600,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Yanuar Rizki,"Pros: sering ada promo beer bundle, ada musik dari youtube, ada colokan listrik untuk ngecharge. Ada juga coffe shop di lt2. AC. Tempat parkir luas, untuk mobil maupun motor. Ada yang jaga parkir. Dan parkirnya free.

Cons: titik AC hanya ada satu, dan itu di pintu masuk staff ke belakang/gudang, dekat dengan meja bar&chasier. Dan tidak ada AC lainnya ataupun kipas angin di sudut lain, sehingga membuat ruangan menjadi sesak/gerah. Mengapa demikian? Mungkin karna design bangunan yang bagian depan hanya ada pintu, sebagai akses udara masuk, tidak adanya jendela. Dan membuat beberapa spot tempat duduk menjadi tidak sejuk.

Selain itu, penyetelan musik yang sering kali tidak full, atau di ganti di tengah² dengan lagu lain ketika musik sedang berputar, membuat rasa tidak nyaman bagi saya sebagai pengunjung. Genre musik yang terlalu abstrak, dimana terkadang staff yang bertugas memutar musik ""galau"" Lalu diganti dengan lalu jazz, habis itu balik lagi diputar lagu ""galau"" Tersebut. Kurang pas rasanya jika random seperti itu. Alangkah lebih baik jika pemutaran lagu teratur, diberi arahan jam kapan sebuah genre lagu diputar, dan kapan akan diganti dengan genre lainnya. Sehingga suasana yang ada didalam ruangan terasa nyaman dan santai.",3
1601,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Arifin Ahmad,Aku suka,5
1602,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,JoAnn Joe,Masuk harus langsung pesan menu  di meja bar krn tak ada pelayan yg datang menawarkan. Beer murah snack murah. 2 lantai tp terkesan sempit. Musik keras & penuh asap rokok krn pintu keluar hanya dari depan suasana remang. Makin malam makin banyak yg datang.,3
1603,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Wisangtitis Setyaji,"Cozy place, pilihan gak terlalu banyak (cocok untuk yang srring bingung milih seperti saya haha), harga bersaing. Slot parkir mobil gak banyak ya",5
1604,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,M. Wahyu Dian P,Nyaman banget lepas suntuk. Vibe nya positip sekalee. Thx olivineee,5
1605,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Marthen Togar,"Olivine Bar merupakan tempat melepas penat disekitar jl. Perumnas condongcatur Yogyakarta, di olivine Bar terdapat berbagai Varian minuman mulai dari Bali hai, Anker ,prost Dan lain"", jika beruntung akan mendapatkan promo paketan Dan live music yang sangat menghibur.",5
1606,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,dwi dewe,Tempatnya cozy banget buat kongkow. Servicenya juga asik abis. Buat yg suka nongs. Recomend deeeh. Masalah harga sesuai kok.,5
1607,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Monica Nadasella,"tempatnya oke, ada live musiknya juga",5
1608,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Syakira Zanqueen,Suka banget disini karena karyawannya baik. Pas ultah temen dibantuin... Tempatnya bersih rapi good,4
1609,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Masuji,"paling nyaman, enak buat ngobrol santai",5
1610,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Hello_Ajie,"Agak pengap aja, sirkulasi bisa ditjngkatkan lagi",4
1611,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Abidin Jogja,"Tempat nongkrong yang asiiikk.
Tersedia promo promo beer murah",4
1612,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Gracia Ananda,"Harga bir terjangkau, tempat nyaman untuk nongkrong dan ada live music",5
1613,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Vikas Pananjaya,lumayan cocok nongkrong ramean,4
1614,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Arie Wahyu Firmanto,"Homy dan beer nya murah, saya akan kesini lagi klo berkunjung ke jogja..",5
1615,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Irma Herawati,"Suasananya menarik, menu lumayan berfariasi dan karyawannya ramah.",4
1616,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Satya Hermawan,"Tempat enak buat nongkrong sambil ngebeer. Murah, dan banyak jenis beer.",4
1617,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Iant Tukan,"Good service, kalau boleh perpanjang waktu bukanya hihihii",5
1618,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Nikolas Noel,"Pelayanan baik, friendly, tempat nyaman harga oke",5
1619,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Exa Oda,Nyaman buat kowkong ama kawan2...,5
1620,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Arman Ae,Tempat ini santai dan harga beernya murah,5
1621,ChIJHytZNZRZei4RRbqBOVA3qW8,Olivine Cafe & Bar,Zetsu Putih,"buat jedug"" malem mingguan mantep nih",5
1622,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Sharie Uciha,". .'suasana nya oke kaya jaman kapaaann gttu,,makanan nya lumayan enyak²,,harga murmer,,cuman tempat parkirnya ajah sih yg kurang luas...
ngopi nya di rooftop bkin betahhh,,terlihat orang² lalu lalang di sekitar tugu jogja...
Duh pengeenn kesana agi huhu...",5
1623,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Indri Mayasari,"Rasa kopinya jauh banget gak enak cuma rasa gula sama es doang gada rasa kopinya cuma jualan view untuk kopi gak enak.
NOT RECOMMENDED UNTUK RASA.!!!
Pesen Kopi Gayo tubruk itu cair banget rasanya gak dominan kopi Gayo cuma kaya kopi di kasih air ada warna kopi aja mau di kasih gula pun gak enak karena itu tubruk gak pekat.
Satu lagi kopi susu gula aren yaa rasa nya cuma gula aren aja sama es kopi nya gak kerasa samsek dan itu gula aren nya juga beda rasanya gak enak jadi gak nikmat sama sekali.
Klo emang standar nya bgtu dari 2014 yaa mungkin emang bgtu cuma maaf gak masuk di saya rasa nya lebih gak recommen klo untuk di jual. Maaf yaa ini real pendapat saya.",1
1624,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Al Andira Isya A,"harga kopi tidak sebanding dengan rasanya..
akses tangga perlu di perbaiki
untuk lantai 2 nya juga butuh perawatan lagi.
truss bawa Tumbler air putih jg ditegur
minimal di sediain air putih lah!",2
1625,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Frita Mardiana,"Cafe view tugu jogja dengan harga menu nyaman dikantong
Akses parkir kecil
Kalo hujan mesti bersabar",4
1626,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Peter Parkitt,"Kalo ke Tanah Sultan jangan lupa mampir. nikmati kopinya. Dan suguhan lainnya.

Ruangnya emang ga setjantik dirimu dan ga seganteng pasanganmu: tapi kamu bisa ""seolah"" menyentuh Tugu.

Dan itu bisa membuatmu jauh lbh bahagia, dibanding mikiran tanah-tanah Sultan lainnya. Iya kan... kan...",5
1627,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,AW Muhammad,"Tempat ngopi ...
Nyantai....
Dan mencari inspirasi...
Kopi harga mulai 12rban...
Kopinya mantap ..makananya juga enak...
Spesial kopi temanggung..arabika mantap",5
1628,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,ida daniati,Sebenarnya lokasinya oke bgt krn viewnya Tugu Jogja..kopinya enak makanannya juga enak..Cuma tempatnya yg perlu diperbaiki..Mungkin bisa ditata lagi dan diberi kanopi di lantai atas..Klo pas hujan bakalan klebus krn outdoor,4
1629,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Arfi,"Kafe yang dan juga nyaman, tempatnya klasik nan estetik, sangat cocok untuk yang mau foto foto untuk Instagram.

Tepat berada di depan tugu Jogja, sangat cocok untuk santai, dan saat sore hari adalah waktu yang cocok untuk mampir karena suasananya yang menenangkan.

Untuk minumannya, kopi tentu saja rasanya enak dan pas, tersedia banyak pilihan kopi dan cara penyajian baik untuk yang baru mau mulai belajar minum kopi ataupun yang sudah ahli.

Silahkan mampir jika kalian ada berkunjung ke Jogjakarta.",5
1630,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Tari,"Suasana ok
Minuman ok
Tp maaf waktu pesan corndognya, tidak matang, dan gak ada sosisnya jd maaf hanya kemakan sedikit",4
1631,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Yoga Pratama,"Yang bikin nilai positif adalah Lokasinya strategis, dekat dengan Tugu Yogya yang sering dicari wisatawan untuk foto foto depan tugu .. untuk harga memang ga terlalu mahal, untuk rasa kopinya standar aja....
Di lantai bawah ga banyak tempat duduk.. di lantai atas sayangnya terasa kurang sentuhan.  Kalau mau lebih oke direnov dikit biar ga terlalu berantakan, apalagi disitu ada kabel listrik. Ngeri klo ada korsleting..",4
1632,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Chitra Andarini,Menikmati pemandangan Tugu Jogja dari atas Kopi Om Man..,5
1633,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Mahestra Adhitya,"Harga cukup murah, viewnya lantai 2nya juga bagus langsung menghadap tugu. Untuk yg membawa kendaraan R4 mungkin agak sulit mencari parkirnya. Tapi untuk R2 bisa parkir di trotoar sebelah kopi Oman.",4
1634,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Bela Sri handayani,Pernah bulan lalu saya ke tempat ini 2x di weekdays di hari selasa sama weekend di hari jum'at. Karyawan di hari jum'at ternyata beda sama yang hari weekdays. Karyawan hari jum'at pada judes² sok sok an apalagi yang waiters cewek bad attitude banget berbanding terbalik sama saat weekdays waiters nya mas² semua ramah² gak kaya yang hari jumat. Saran saya buat owner klo mau rekrut karyawan pilih² pak masa kelas kafe di destinasi karyawan nya nol attitude gitu. Masalah rasa nomer 2 klo saya yang penting pelayanan dulu. Terimakasih🙏,1
1635,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Yudha P D,"Lokasi di samping tugu .
Parkir tepi jalan .
Interior sempit, tapi bisa kapasitas ±30 orang .
Kenyamanan kurang .
Bila memilih outdoor, view akan mantap .

Harga murah - di bawah standard kedai kopi Yogya Kota .
Mahasiswa banget harga~

Menu kopi cukup banyak,
Menu non coffee,
Snack .

Penyajian cepat, baik .

Tutup 02.00 .",4
1636,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Eko Purnad,"So far so good, kalo suka keramain sama icon tugu gaskeun. Kopinya arabica winenya satu mantap satunya ada yg waterly.",5
1637,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Helmi Santosa,"• Kalau pakai mobil, sebaiknya diparkirkan saja di tepian Jl. Mangkubumi (ke selatan). Letak kedai kopi ini tepat berada di perempatan. Untuk motor, parkirkan saja di sebelah barat.

• Sebaiknya datang lebih awal kalau ingin dapat tempat di balkon atas. Sekitar pukul 5 sore sudah pas; pengunjung masih jarang.

Tapi di atas, tidak semua tempat duduk ternaungi atap. Hati-hati saja kalau tiba-tiba hujan.

Pemandangan Tugu dari atas sini tidak jauh beda dengan kedai kopi di seberangnya (utara) yang tampak lebih berkelas. Bahkan, dari sini, menurut saya, malah lebih dekat.

Ambil kursi yang dekat tembok saja, biar bisa bersandar.

• Di beberapa titik, tempatnya agak terlihat berantakan, tapi tidak kumuh. Bau asap rokok tercium lumayan pekat di sini (ada asbak di setiap meja).

• Menunya relatif murah, varian kopinya juga lumayan, bisa memilih juga bagaimana cara penyajiannya (saya sendiri juga kurang paham).

• Cocok untuk tempat reuni kecil-kecilan (karena tempatnya terbatas).

Tim NATFLO.id (National Flocation)",4
1638,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,rizki pratidina,"Salah satu tempat recomended untuk nongkrong dan ngopi di yogyakarta. Kita langsung dihadapkan oleh tugu jogja yang biasanya ramai banyak untuk berfoto bagi para wisatawan. Menunya lengkap dari kopi maupun nonkopi, makanan juga murah sangat bersahabat. Pelayanannya baik dan cepat, disediakan kabel panjang yang berisi colokan, tempatnya santai sangat cocok untum berkumpul ramai2 dengan teman.",5
1639,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Nurul Hasanah,"untuk tempat emg dipinggir jalan yaa, tapi untuk roftoop enak bgt vibesnya lgsg berhadapan sama tugu, lebih dekat juga jaraknya sm tugu. untuk akses tangga nya emg agak tinggi ya jadi agak takut, tapi untuk yang udah biasa kesana it’s good dengan tmpt yang seadanya bisa manfaatin roftoop jadi tmpt tongkrongan",5
1640,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,NEIGHBOR PROJECT,"😓 waiters sangat tidak ramah klo naik ke atas harus di paksa pesan dulu dan tatapan wajahnya sangat meremehkan sekali padahal teman2 saya sudah nongkrong lama dan saya di pesankan oleh teman saya, sampai ada waiters lagi yang nanya apa saya sudah pesan! 😂 bad attitude sekali …",1
1641,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Dewi Yulia,Saya suka americano ice nya,5
1642,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Danar Budianto,"Matcha lattenya mantab viewnya langsung ke tugu jogja, mau buat hyperlapse juga mantul",5
1643,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Hen Ind,"Menurut saya rasa makanan dan minuman nya kurang enak, soal harga agak mahal tp masih bisa terjangkau kalo ditempat wisata, tempatnya kotor, kalo viewnya memang bagus 👍 . Kalo bisa ditingkatkan lg ya cita rasa menu nya & usahakan tempatnya dibersihkan syukur² di cat lagi …",2
1644,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Irfan Hielmy,"Tempat ngopi di tengah kota yogyakarta tepat di samping Tugu yogya, asik banget tempatnya bisa langsung ngeliat tugu sambil nikmatin menu yg di sediakan, diantaranya kopi lanang, gayo, arabika dan robusta, tersedia juga minuman traditional ataupun modern di OMAN COFFE, harganya ngga bikin kantong tipis kok tenang aja. Ini kesekian kalinya saya mengunjungi tempat ini, rasa dan harga tidak mengecewakan. REKOMENDED untuk wisatawan juga mahasiswa ( SEMUA KALANGAN )",5
1645,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Ratno Tegar,Tongkrongan asyik sambil ngopi dijantung kota jogja.. Disini kita akan langsung menghadap Tugu. Harga sangat terjangkau & rekomended banget buat mahasiswa atau siapapun yang ingin nongkrong tapi minim bugdet..,4
1646,ChIJH7PbgDBYei4R2hU832b_3LA,Om Man coffee & milkshake,Fahmi Jazuli,"Butuh Cafe dengan pemandangan Tugu?
Om Man Cafe sih pilihan terbaik
Makanan dan Minuman murah, cocok banget buat Nongkrong bareng temen ataupun Kencan",5
1647,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Yusuf Danang M,"Resto yang bernuansa alam di wonosari.  Tempatnya luas dan nyaman. Asri dan banyak pepohanan.
Ruang makannya luas. Parkiran luas.  Bisa menampung banyak mobil dan motor.  Bahkan bus besar bisa masuk.
Sering dipakai buat acara seminar,  pernikahan.  dll.
Ownernya ramah. Karyawannya sigap.
Tempatnya bersih dan tertata dengan rapi.
Sangat rekomendid buat acara.",5
1648,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Bintang Muwaffiq,"Bersih, taman luas,harga terjangkau, makanan lumayan enak, tp syg nya sepi pdhl taman nya bagus Dan bersih. Ayo kesini ramaikan gak bakal rugi makanan harganya terjangkau sekali ;)",5
1649,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,kang sis,"Ikut acara kantor makan siang di sini.
Makanan mantap, nasi merah sambel lombok ijo. Hawa sejuk sepoi sepoi meski cuaca panas.",5
1650,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Hana Panjaitan,"Untuk harga disini lumayan mahal, untuk tempatnya bagus banget dan luas. Parkiran juga khusus dan ya sangat luas, cocok banget buat bukber yang ga low budget. Buat rasa lumayan. Bisa family gathering juga tapi jangan lupa booking",5
1651,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Nurhana Tri Utami,"Ke sini sama temen buat makan. Dateng sore jam 4 agak sepi.
Ambience tempat ini tenang banget.
Luas, adem, ijo.
Katanya disewa buat wedding.
Terus depan ada kopian dan mereka mutualan.
Jadi bisa ke sini buat ngopi doang.
Rasa makanannya enak.
Porsinya juga mengenyangkan dan pelayanan cepat.
Ada toilet.
Ada musala.
Parkir luas.",5
1652,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Rinda,"Tempatnya sangat nyaman untuk acara makan keluarga atau gathering karna sangat luas, makanannya juga enak.",5
1653,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Sudarwanto Wongsodiharjo,"Tempatnya oke, harga terjangkau. Suasana etnik Jawa sangat kental.",5
1654,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Muhammad Hasan,"Pelayanan terbaik, makanannya enakk, mushola bersih & wangi. Harganya reasonable, wajib ke sini kalo ke wonosari.",5
1655,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,dedy setiyo nugroho Nugroho,"Tempatnya snagat nyaman, ornamen jawa nya istimewa, lokasinya bersih dan sangat luas, cocok buat kumpul orang banyak atau pun dengan keluarga, rekan kerja, sahabat, pasangan... Bagusbanget pokoknya..
Masakannya jawa banget juga, enak pula..
Gak nyesel deh makan2 disini...",5
1656,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Bellissima home,"sudah booking, sudah datang. tapi tidak dapat tempat. admin nya babal",1
1657,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Citra Cahyaningrum,"tempatnya yang nyaman dan homey
untuk acara gathering bisa sekali, tempat parkir pun luas",5
1658,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,SARWONO JB,"Enak lezat, murah. ( Terjangkau)

Melayanani event",5
1659,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,faisal Hrd,"Tempat luas sejuk dan menarik. Konsep resto taman. Cocok buat makan keluarga, rombongan, dan bersama anak2. Menu lumayan lengkap dan Harga tergolong murah terjangkau untuk semua kalangan. Bisa indoor dan outdoor lesehan di taman. Menerima pembayaran tunai dan non tunai. Parkir mobil motor luas. Akses mudah dijangkau. Overall recommended utk tempat makan di daerah wonosari.",5
1660,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Bambang Arifhartono,"Tempate enak...tenang cocok bwt pertemuan resmi n semi resmi...
Parkire sak luase...
Fasilitas oke semua",5
1661,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Anna “Pratopo” Kurnia,"Best place di Wonosari 💖
Puji Tuhan bulan Februari kemarin bisa syukuran pernikahan disini, impian dari dulu. Tempatnya asri, sejuk, nyaman bangettt. Kalo weekend cocok juga buat kumpul keluarga, makanannya enak semua, pelayanan oke, parkiran luas.
Ada coffee shopnya juga disini, kemarin coba es kopi gula aren. Manteb 👌",5
1662,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Muhammad Arifuddin,"Suasananya disini itu enak banget santai atau buat wfc.
Kopinya juga terdebest sak Wonosari",5
1663,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Ade Ristha,"Enak bgt sih tempatnya super luas, jadi anak² bisa lari-larian sepuasnya. Ada outdoor ada indoor. Makanan lumayan, pelayanan oke. Cocok buat ajak keluarga, kids friendly. Bisa buat acara² besar jg tempatnya. Ada kopi²an juga.",5
1664,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Cipto Nugroho,Konsep rumah pendopo utk tempat makan cukup menarik perhatian..rasa makanan dan minuman juga oke..masuk di lidah..harga standar dengan konsep yang bagus..,5
1665,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Iman Perkasa,Tempatnya nyaman dan bagus. Makanannya juga enak.👍 …,4
1666,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Hidayatun Mahmudah,"Recomended, reservasi pun fast respon.
Memanjakan pula bagi anda yang suka take photo kreativ....",5
1667,ChIJ4SmfZ3Gzey4RpPQUGiGr7sU,Omah Kayu Wonosari,Ari Prasetya,"Untuk acara wedding dan lain2 oke,tapi untuk area outdoor masih kurang teduh mungkin bisa di tambahkan beberapa tanaman",4
